address,pointer
0x000B65D8,08080000
0x000B666F,083fe802
0x000B6679,08020800
0x000B667B,08020802
0x000B66B8,08000000
0x000B66BA,083e0800
0x000B66BC,0800083e
0x000B66F9,08000800
0x000B6726,083fa288
0x000B672E,080a3faa
0x000B6732,0838bfc8
0x000B6734,080b0838
0x000B6778,08000000
0x000B67C1,080008bf
0x000B67C3,08000800
0x000B67C5,08000800
0x000B67C7,08000800
0x000B67C9,08000800
0x000B67CB,08000800
0x000B67CD,08000800
0x000B67CF,08000800
0x000B67D7,0800003f
0x000B67D9,08020800
0x000B67EB,080249bf
0x000B6817,080000b0
0x000B6819,08020800
0x000B681B,08020802
0x000B6821,08022fbf
0x000B6823,08020802
0x000B6825,08020802
0x000B6827,083f0802
0x000B6837,0800004c
0x000B6838,08080000
0x000B6839,08080800
0x000B683A,08080808
0x000B683B,08080808
0x000B683C,08080808
0x000B6857,0800000e
0x000B6859,08000800
0x000B687F,080008bf
0x000B6881,08000800
0x000B6883,08000800
0x000B6897,0800000b
0x000B6899,08020800
0x000B689B,08020802
0x000B68BF,083ffc00
0x000B68C1,0820083f
0x000B68C7,0802083f
0x000B68F7,0800000d
0x000B68F9,08000800
0x000B6920,08200bf0
0x000B6937,08000000
0x000B6939,08020800
0x000B6953,0802082f
0x000B6967,080ffc00
0x000B6968,08080ffc
0x000B696B,080ffc08
0x000B696C,08080ffc
0x000B696F,080ffc08
0x000B6970,08080ffc
0x000B6971,0808080f
0x000B6972,08080808
0x000B6977,0800000f
0x000B6981,08021abf
0x000B69E6,082e2f00
0x000B69E8,0800082e
0x000B69F7,08000008
0x000B6A29,082ff820
0x000B6A2D,082ff820
0x000B6A49,0808883f
0x000B6A50,0809082a
0x000B6A52,080c0809
0x000B6A54,0803080c
0x000B6A97,08000090
0x000B6B45,083fec0a
0x000B6B57,080000a0
0x000B6B59,08020800
0x000B6B5B,08020802
0x000B6B5F,08022f02
0x000B6B61,08020802
0x000B6B71,08020902
0x000B6B73,08020802
0x000B6B79,08020800
0x000B6B8D,08090f0a
0x000B6BE1,08223e22
0x000B6BF7,08000000
0x000B6BF8,08080000
0x000B6BF9,08080800
0x000B6BFA,08080808
0x000B6BFD,0808bf08
0x000B6C38,08000000
0x000B6C3B,0808bf08
0x000B6C3D,08060808
0x000B6C57,0800003f
0x000B6CFB,080bf800
0x000B6CFC,08080bf8
0x000B6CFD,0808080b
0x000B6CFE,08080808
0x000B6CFF,08080808
0x000B6D00,08080808
0x000B6D01,08080808
0x000B6D02,08080808
0x000B6D09,08088808
0x000B6D0A,08080888
0x000B6D0B,08080808
0x000B6D0C,08080808
0x000B6D0D,08080808
0x000B6D26,08300890
0x000B6D9C,0822bffe
0x000B6DD7,08000008
0x000B6DE7,083fc822
0x000B6DE9,0802083f
0x000B6DF8,08080000
0x000B6DF9,08080800
0x000B6DFA,08080808
0x000B6DFB,08080808
0x000B6DFC,08080808
0x000B6E14,08028862
0x000B6E39,08020800
0x000B6E3B,08020802
0x000B6E57,080000a0
0x000B6E59,08000800
0x000B6E98,08080000
0x000B6E99,08080800
0x000B6E9A,08080808
0x000B6EBF,080ff802
0x000B6EC3,080ff808
0x000B6EF0,0822bfe2
0x000B6EF7,080000a0
0x000B6EF9,08020800
0x000B6EFB,08020802
0x000B6F18,08080000
0x000B6F1A,082c0808
0x000B6F37,0800003a
0x000B6F3C,0808bfc8
0x000B6F3F,08082f08
0x000B6F40,0808082f
0x000B6F41,08080808
0x000B6F42,08080808
0x000B6F77,08000030
0x000B6FB7,08000003
0x000B6FC9,08020a3f
0x000B6FE2,08201824
0x000B6FE4,08200820
0x000B6FF7,080000a0
0x000B6FF9,08020800
0x000B6FFB,08020802
0x000B7001,080208bf
0x000B70BE,0822bffe
0x000B70F7,0800000b
0x000B710D,083fc800
0x000B7111,08260822
0x000B715F,080ff808
0x000B7163,080ff808
0x000B71F7,0800003f
0x000B7204,08203ffe
0x000B7208,08200bf0
0x000B720C,08200bf0
0x000B7217,080000a0
0x000B722C,082abfaa
0x000B722E,082f082a
0x000B7230,0800082f
0x000B7232,08000800
0x000B7234,08000800
0x000B7248,083888e2
0x000B72A3,080ff800
0x000B72A8,0808bfff
0x000B72F7,08000092
0x000B72F8,08080000
0x000B72F9,08080800
0x000B72FA,08080808
0x000B72FB,08080808
0x000B72FC,08080808
0x000B7326,080c0b88
0x000B7328,082c080c
0x000B733B,0820082f
0x000B733D,08200820
0x000B7343,0802082f
0x000B7345,08020802
0x000B734B,0802483f
0x000B734D,08020802
0x000B73B7,08000000
0x000B73B9,08000800
0x000B73DA,08200020
0x000B7457,08000031
0x000B7458,08080000
0x000B7459,08080800
0x000B745A,08080808
0x000B746A,080a3faa
0x000B7477,0800004a
0x000B7497,08000038
0x000B7498,08080000
0x000B7499,08080800
0x000B749A,08080808
0x000B74C1,080ff880
0x000B74C5,080ff808
0x000B7578,08180000
0x000B75B7,08000070
0x000B75CA,081b0822
0x000B75CE,08183f8e
0x000B75D0,08280818
0x000B75E5,080b0a2a
0x000B75EB,08020f02
0x000B75ED,08020802
0x000B75F8,08060000
0x000B7600,0822bff0
0x000B7602,08260822
0x000B761D,0803f800
0x000B7646,080e3f8e
0x000B7648,082a080e
0x000B7657,08000008
0x000B7666,08263f89
0x000B7668,082f0826
0x000B7677,08000008
0x000B76B7,0800003f
0x000B76B9,08000800
0x000B76E8,080b3fac
0x000B76E9,08080b3f
0x000B76EA,0808080b
0x000B76EF,080a08bf
0x000B76F7,080000a0
0x000B771A,08200820
0x000B7729,08224802
0x000B772B,08260822
0x000B773F,080008bf
0x000B77A4,0808bfca
0x000B77A5,080808bf
0x000B77A6,08080808
0x000B77BF,080008bf
0x000B77D7,0800002f
0x000B77F7,080000b0
0x000B77FD,0808bf0f
0x000B77FE,080808bf
0x000B7801,083c3e08
0x000B7806,081808bf
0x000B780E,082a086a
0x000B7847,081ae824
0x000B7883,0818bfbf
0x000B789B,080ffc00
0x000B789C,08080ffc
0x000B789D,0808080f
0x000B789E,08080808
0x000B789F,08080808
0x000B78A0,08080808
0x000B78A3,080ffc08
0x000B78A4,08080ffc
0x000B78A5,0808080f
0x000B78A6,08080808
0x000B78A7,08080808
0x000B78A8,08080808
0x000B78AB,080ffc08
0x000B78AC,08080ffc
0x000B78AD,0808080f
0x000B78AE,08080808
0x000B78AF,08080808
0x000B78B0,08080808
0x000B78B1,08080808
0x000B78B2,08080808
0x000B78D9,08000800
0x000B78DB,08000800
0x000B793F,083ffc00
0x000B7941,0820083f
0x000B7947,0802083f
0x000B7957,080000a0
0x000B7981,080f8808
0x000B7985,083ffc00
0x000B79D7,08000038
0x000B79D8,08080000
0x000B79DA,08090808
0x000B7A81,08020800
0x000B7AED,0808bf18
0x000B7AEE,080808bf
0x000B7AEF,08080808
0x000B7AF0,08080808
0x000B7B02,083e08a0
0x000B7B12,08200820
0x000B7B17,0800000b
0x000B7B19,08000800
0x000B7B3D,080008bf
0x000B7B3F,08000800
0x000B7B6D,081a4925
0x000B7B77,080000a0
0x000B7BF8,08080000
0x000B7BFC,083f3f88
0x000B7C17,08000038
0x000B7D77,080000aa
0x000B7DB9,08020800
0x000B7DD7,0800003f
0x000B7E2D,080a180a
0x000B7E77,0800003f
0x000B7E79,08020800
0x000B7E7B,08020802
0x000B7E9F,080ff800
0x000B7EA3,080ff808
0x000B7EC1,083f8820
0x000B7EF7,0800002c
0x000B7EF8,08080000
0x000B7EF9,08080800
0x000B7EFA,08080808
0x000B7EFB,08080808
0x000B7EFC,08080808
0x000B7F7E,082998bf
0x000B7FB7,0800003f
0x000B7FB9,08020800
0x000B7FBB,08020802
0x000B7FCD,08227922
0x000B7FD7,0800003f
0x000B803A,08020ffe
0x000B803C,08020802
0x000B8077,08000008
0x000B8079,08290800
0x000B8081,082318be
0x000B8098,08000000
0x000B809C,080008ff
0x000B8117,08000000
0x000B8119,08000800
0x000B811D,082ff800
0x000B811F,0800082f
0x000B8121,08000800
0x000B8125,080ffc00
0x000B8126,08080ffc
0x000B8128,08000808
0x000B812A,08000800
0x000B812E,0800bfff
0x000B8151,0820082f
0x000B8181,083f0c09
0x000B818D,08221822
0x000B818F,083f0822
0x000B8191,0800083f
0x000B81B7,08000039
0x000B81B8,08080000
0x000B81B9,08080800
0x000B81BA,08080808
0x000B81BB,08080808
0x000B81BC,08080808
0x000B81D7,08000071
0x000B81DB,080b8838
0x000B820D,080ff8a0
0x000B820F,0808080f
0x000B8210,08080808
0x000B8211,08080808
0x000B8212,08080808
0x000B8237,0800003a
0x000B8243,083fc820
0x000B8257,08000032
0x000B825B,080bc8b8
0x000B8266,082c3f88
0x000B8268,080b082c
0x000B826C,0808bfc8
0x000B8279,08020800
0x000B82DB,08224821
0x000B82E4,080e3f88
0x000B8337,0800002f
0x000B8338,08080000
0x000B8339,08080800
0x000B833A,08080808
0x000B83B7,08000000
0x000B83E5,080f8808
0x000B840E,0808affb
0x000B840F,080808af
0x000B8410,08080808
0x000B8411,08080808
0x000B8412,08080808
0x000B844A,0800bfc0
0x000B848F,083fe822
0x000B84F7,0800008f
0x000B8510,0808b838
0x000B8511,080808b8
0x000B8512,08080808
0x000B85AE,08200824
0x000B85CE,08203ffe
0x000B85D9,08020600
0x000B8613,080a9a0a
0x000B8637,08000029
0x000B8654,08088888
0x000B8697,08000000
0x000B8699,08000800
0x000B869D,0824bfbe
0x000B86E3,080a2618
0x000B86F7,0800002f
0x000B8701,08229a22
0x000B8738,08000000
0x000B875B,08020e02
0x000B875D,08020802
0x000B875F,08020802
0x000B8763,0802ff02
0x000B8765,08020802
0x000B8767,08020802
0x000B87B7,08000098
0x000B87E9,0803f0b8
0x000B8849,082ff820
0x000B884D,082ff820
0x000B8909,083fc822
0x000B890B,0802083f
0x000B8918,08000000
0x000B8977,080000b0
0x000B898A,080e082a
0x000B898D,083fa808
0x000B898E,08083fa8
0x000B898F,0808083f
0x000B8990,08080808
0x000B8991,08080808
0x000B8992,08080808
0x000B89F9,08021800
0x000B8A05,083fc822
0x000B8A0B,083fca02
0x000B8A11,080208bf
0x000B8A13,08020802
0x000B8A42,08000000
0x000B8A5D,080820bf
0x000B8A73,080208bf
0x000B8A78,08080000
0x000B8A79,08080800
0x000B8A7A,08080808
0x000B8A7F,08002fbf
0x000B8A8B,083f8820
0x000B8A8C,08083f88
0x000B8AD9,08020600
0x000B8B1F,082208bf
0x000B8B58,08000000
0x000B8B5F,082208bf
0x000B8B78,08080000
0x000B8B79,08080800
0x000B8B7A,08080808
0x000B8C37,0800008f
0x000B8C39,08020800
0x000B8CA1,080ff800
0x000B8CB9,08020800
0x000B8D37,08000000
0x000B8D53,08200820
0x000B8D89,083fe020
0x000B8DFB,083f8b08
0x000B8DFC,08083f8b
0x000B8E11,0809091a
0x000B8E2E,080a3f8a
0x000B8E31,083f8a08
0x000B8E32,08083f8a
0x000B8E3D,080ffc00
0x000B8E3E,08080ffc
0x000B8E3F,0808080f
0x000B8E40,08080808
0x000B8E43,080ffc08
0x000B8E44,08080ffc
0x000B8E45,0808080f
0x000B8E46,08080808
0x000B8E4F,080a4818
0x000B8E58,08000000
0x000B8E6A,08003f80
0x000B8E99,080ff800
0x000B8E9D,080ff808
0x000B8EF1,0800383f
0x000B8F17,0800000e
0x000B8F37,0800000a
0x000B8F5D,080008bf
0x000B8F69,083fe822
0x000B8F6B,0802083f
0x000B8F78,08080000
0x000B8F79,08080800
0x000B8F7A,08080808
0x000B8F7B,08080808
0x000B8F7C,08080808
0x000B8F7F,083fbf08
0x000B8F8F,08080888
0x000B8F90,08080808
0x000B8F91,08080808
0x000B8F92,08080808
0x000B8F93,08080808
0x000B8F94,08080808
0x000B90A5,083aaf8a
0x000B90E6,08203fe0
0x000B90E8,08200820
0x000B9117,08000000
0x000B9157,08000000
0x000B9169,083fe800
0x000B9171,083a0822
0x000B9173,0802083a
0x000B91AB,0822183f
0x000B91B8,08000000
0x000B91BC,08020afe
0x000B91F1,083f3822
0x000B91F7,080000a2
0x000B9207,083fc800
0x000B9211,083a0822
0x000B9213,0802083a
0x000B9223,080008af
0x000B9227,083fef00
0x000B9239,08020800
0x000B923B,08020802
0x000B924D,08022802
0x000B9283,080008af
0x000B9287,083fbf00
0x000B9298,08080000
0x000B9299,08080800
0x000B929A,08080808
0x000B929D,083fbf08
0x000B9446,0808a9ca
0x000B9458,08060000
0x000B945A,08290806
0x000B945E,08003fa0
0x000B9478,08080000
0x000B9479,08080800
0x000B947A,08080808
0x000B947E,082abfc8
0x000B9494,08028882
0x000B9497,08000008
0x000B94B8,08080000
0x000B94B9,08080800
0x000B94BA,08080808
0x000B94BE,0822bfe6
0x000B94D4,08088888
0x000B956D,082fc822
0x000B9589,083fe822
0x000B958F,080208bf
0x000B95AA,08183f98
0x000B95BC,08020ffe
0x000B95BE,08020802
0x000B95C0,08020802
0x000B95ED,082ffc99
0x000B95F7,0800002f
0x000B95F9,08020800
0x000B9617,0800003f
0x000B9663,08263e22
0x000B9665,081d0826
0x000B9717,08000008
0x000B9719,08000800
0x000B9773,080a783a
0x000B97A8,08200820
0x000B97D7,08000000
0x000B984C,0808bfff
0x000B984F,080ff808
0x000B9854,08000fff
0x000B9877,080000a2
0x000B9879,08000800
0x000B98A8,08200820
0x000B98B7,08000090
0x000B98B8,08080000
0x000B98F8,08000000
0x000B98FA,083e0800
0x000B9924,0808bfc8
0x000B997B,08000f00
0x000B999C,08000bae
0x000B999E,083f0800
0x000B99A0,0800083f
0x000B99A4,0800bfee
0x000B99A8,0800082e
0x000B99F8,08000000
0x000B9A37,0800009f
0x000B9A39,08020800
0x000B9A4D,083fea02
0x000B9A4F,0802083f
0x000B9A51,08020802
0x000B9A53,08020802
0x000B9A69,082ff820
0x000B9AA3,0820082f
0x000B9AA9,0820082f
0x000B9AD8,08000000
0x000B9AE8,0800082e
0x000B9AEE,08220bee
0x000B9B37,08000092
0x000B9B39,08020800
0x000B9B78,08000000
0x000B9B98,08000000
0x000B9D57,08000000
0x000B9D72,0808bfff
0x000B9D73,080808bf
0x000B9DA6,080822fc
0x000B9DA7,08080822
0x000B9DA8,08080808
0x000B9DB7,0800008f
0x000B9DD9,08020800
0x000B9E3B,083ee100
0x000B9E4F,08222c2a
0x000B9E7F,080608ff
0x000B9E81,08060806
0x000BA2FB,08130077
0x000BA3B9,0800ba00
0x000BA3BD,08009921
0x000BA3C3,08008599
0x000BA945,0810fddd
0x000BADAA,0803f45c
0x000BAE03,08003211
0x000BB180,0852c701
0x000BB580,08147272
0x000BB73A,08331304
0x000BB79A,08003b03
0x000BB79D,0800dd08
0x000BB821,080182bc
0x000BBBA7,0800ff1f
0x000BBD7A,08008863
0x000BBE47,08228c18
0x000BBFB5,083343ce
0x000BC4F8,08512323
0x000BC653,08227b13
0x000BC68A,08255610
0x000BC84C,08205d13
0x000BC9A0,08055335
0x000BCA72,0804225c
0x000BCB11,08003212
0x000BCCE2,0800ce0a
0x000BCE78,0833d417
0x000BD2C2,084206ea
0x000BD313,082220c0
0x000BD33C,08005127
0x000BD44F,08323324
0x000BD4D0,08100300
0x000BD4DC,08001100
0x000BD4DF,08001208
0x000BD51D,08105a02
0x000BD52E,08001130
0x000BD59F,081224bb
0x000BD725,08000007
0x000BD9DB,08010701
0x000BE173,080100a2
0x000BE456,0849814c
0x000BE46B,080f20ff
0x000BEB7E,08008200
0x000BEE76,083d7721
0x000BF904,08531114
0x000BFF4B,08052362
0x000C005E,08344334
0x000C0439,0800bccc
0x000C062F,082a0425
0x000C0647,08005412
0x000C065D,08000300
0x000C0717,081b1b8a
0x000C0732,08536211
0x000C07A1,08335267
0x000C07DE,08354221
0x000C0D4F,08133613
0x000C0FE2,0831b101
0x000C1202,0800b800
0x000C12FE,081500dd
0x000C15C8,0800d949
0x000C16A5,08010500
0x000C1732,080b000a
0x000C1945,08100700
0x000C1C61,08010700
0x000C1DCE,08005410
0x000C1DE6,08000300
0x000C25B6,08325553
0x000C264C,08344686
0x000C279F,0801a814
0x000C2B06,08390016
0x000C2C5A,08441131
0x000C3057,081442ae
0x000C3067,0831a002
0x000C307E,08170513
0x000C329A,081e01c8
0x000C3441,08312c04
0x000C392A,08003801
0x000C39E5,0800bccc
0x000C3E09,0821ef09
0x000C3F5D,08373474
0x000C41A5,08010500
0x000C4228,08100007
0x000C4345,0836fb40
0x000C4407,08100700
0x000C4802,080000fa
0x000C482C,08050082
0x000C4843,08050900
0x000C4AAB,08111235
0x000C4C53,08233122
0x000C549A,082300cb
0x000C5587,08005801
0x000C5642,0800bccc
0x000C5745,08373474
0x000C5D45,08113443
0x000C5F5D,08010500
0x000C5FFB,08000700
0x000C6181,0818000d
0x000C621B,08000013
0x000C6A3C,08531114
0x000C6B32,08005410
0x000C6E0D,08312215
0x000C706C,080088ed
0x000C753B,0832b472
0x000C7855,08534f40
0x000C7A5D,082bbbbc
0x000C7B38,08007715
0x000C7C0A,082116c4
0x000C81EE,0800bc45
0x000C828B,08025cc7
0x000C82B0,08008203
0x000C83BA,08107000
0x000C848D,08010500
0x000C8510,08100007
0x000C86FB,08110700
0x000C8731,08100700
0x000C8D40,08004854
0x000C8F21,0811f322
0x000C934D,080089ed
0x000C98FC,08120103
0x000C990B,08120502
0x000C9A0B,08338902
0x000C9D24,08136236
0x000C9F88,08071001
0x000CA083,0800f054
0x000CA7DD,0800d949
0x000CA99A,08445232
0x000CAB48,08100007
0x000CAB64,08130012
0x000CAD91,08100701
0x000CAEA4,08010207
0x000CB1D1,08003114
0x000CB26A,08003321
0x000CBB73,08424043
0x000CBBE3,08357767
0x000CC05E,08126697
0x000CC262,084e0084
0x000CC7CE,0800c1ff
0x000CC8F1,0800ddee
0x000CC96A,08003102
0x000CC9FC,0800bcbb
0x000CD210,08001e00
0x000CD2A5,08003114
0x000CD33E,08003321
0x000CD455,080201e0
0x000CD4D0,0800cc41
0x000CD4D4,0800aacb
0x000CD4D7,0800b008
0x000CD4DA,08000008
0x000CD4DD,08000008
0x000CD4E1,0810ce00
0x000CD6AC,08057831
0x000CDC3B,08277577
0x000CE3FD,081201a0
0x000CE451,080a1fe0
0x000CE4BC,08122234
0x000CE673,08012421
0x000CE6F5,08230600
0x000CE848,0800cdee
0x000CF3AE,0828ef57
0x000CF3FD,08104311
0x000CF3FE,08081043
0x000CF502,0830654d
0x000CFB16,08010a03
0x000CFB94,0810f6ee
0x000CFBA8,08071047
0x000CFCF9,08370027
0x000CFD41,08001357
0x000CFF2A,08354025
0x000D00AA,0859484c
0x000D0159,080003c0
0x000D016C,08070006
0x000D016E,08000807
0x000D0176,080b000a
0x000D0435,08020101
0x000D0448,0801b02d
0x000D044B,08090108
0x000D0455,080d010c
0x000D0AA7,08007a07
0x000D0AF4,080477ff
0x000D0CDF,08003800
0x000D0FFD,08410741
0x000D105A,08004512
0x000D133D,08323422
0x000D13E8,0800334c
0x000D1E7E,08424342
0x000D1F26,08277577
0x000D247D,084e0084
0x000D263B,08496058
0x000D2D05,08421169
0x000D2D0F,0856568a
0x000D3023,08324011
0x000D335B,0812a1cb
0x000D338C,0800aadc
0x000D339D,0810dd54
0x000D34EB,083f0168
0x000D360E,08006678
0x000D3612,08007754
0x000D371C,08005456
0x000D3787,08445528
0x000D37A6,08004554
0x000D37F1,0800ccff
0x000D38B5,080043e7
0x000D38DC,083e0101
0x000D3AF7,0833006f
0x000D3B37,081f101e
0x000D3CE6,08003522
0x000D3D2E,0800c601
0x000D3D3C,0800c708
0x000D3DBD,0810f938
0x000D3EBA,08104722
0x000D400E,08002e05
0x000D4165,08570538
0x000D4196,08018009
0x000D422E,08120710
0x000D4233,08112244
0x000D43DE,0859484c
0x000D449B,08000700
0x000D44AC,080d000c
0x000D44B6,08110010
0x000D4506,082f002e
0x000D4A0E,080007cf
0x000D4E29,08008989
0x000D4FF1,080b0077
0x000D5041,08025540
0x000D536D,08007701
0x000D53BC,08111212
0x000D5430,08521f30
0x000D5566,083123f3
0x000D5868,083d20ba
0x000D5A0D,08542e18
0x000D5D95,08346311
0x000D5E08,0800a718
0x000D5E7F,08114346
0x000D5EFF,08107c1d
0x000D5F32,08430300
0x000D61FB,08124111
0x000D6437,0800190d
0x000D6452,08009b63
0x000D64F0,0800987a
0x000D657C,0800a907
0x000D66B1,081c0710
0x000D69AA,08431000
0x000D6ABE,08008333
0x000D6BF3,080150e0
0x000D7148,0800df19
0x000D71C1,0800b610
0x000D71C4,08001208
0x000D7552,08000f00
0x000D76BD,08255434
0x000D76D0,08532553
0x000D7718,082121ee
0x000D7D8A,084628fb
0x000D801D,08020312
0x000D8543,08008989
0x000D8565,0800856d
0x000D8685,0846d836
0x000D868F,085100cb
0x000D8701,0811133a
0x000D873B,08001000
0x000D8751,08060007
0x000D89D7,08001000
0x000D8B7B,08010700
0x000D8B8C,08013039
0x000D8E23,08000d00
0x000D8E43,08000700
0x000D9043,080c8290
0x000D9588,083411de
0x000D97C5,08008989
0x000D998D,080b0077
0x000D99DD,08025540
0x000D9D1F,0800c477
0x000DA1D5,08005502
0x000DA28C,08470711
0x000DA3AA,08541112
0x000DA46F,080022fa
0x000DA549,0831115b
0x000DA781,082310dc
0x000DA849,08124111
0x000DAA49,0800990c
0x000DAA64,08009baa
0x000DAB05,080098f8
0x000DAB91,0800a907
0x000DAED8,08100088
0x000DBAC3,08008989
0x000DBAE5,0800856d
0x000DBC39,0846d836
0x000DBC43,085100cb
0x000DBCB5,0811133a
0x000DBD05,08010007
0x000DC1E4,08000f00
0x000DC20D,08000700
0x000DC78D,08008989
0x000DC955,080b0077
0x000DC9A5,08025540
0x000DCC13,08523323
0x000DCCB0,0800c477
0x000DD349,08431045
0x000DD489,08005502
0x000DD72B,0800a718
0x000DD7A2,08114346
0x000DD822,08107c1d
0x000DD84D,08311135
0x000DDB1E,08124120
0x000DDD1D,0800990c
0x000DDD38,08009baa
0x000DDDD9,0800f598
0x000DDE65,0800a95a
0x000DE26A,08531902
0x000DE297,08100088
0x000DE3AB,0800330c
0x000DE4DD,080150e0
0x000DE862,08504518
0x000DE8D9,08121118
0x000DE8EC,08531101
0x000DE90A,0822010b
0x000DE9BF,0800ff18
0x000DE9E7,0851551c
0x000DEA42,0800b610
0x000DEA45,08001208
0x000DEDD9,0800c10f
0x000DF773,08438000
0x000DF843,08020312
0x000DFBB9,08234222
0x000DFD70,08008989
0x000DFD93,0800be85
0x000DFEA9,0846d836
0x000DFEB3,085100cb
0x000DFF25,0811133a
0x000DFF7B,08000700
0x000E03BC,08010143
0x000E03D3,08470107
0x000E041E,081f011e
0x000E06E3,08000007
0x000E07F2,08072039
0x000E0D33,08510451
0x000E0F09,08008989
0x000E10D1,080b0077
0x000E1121,08025540
0x000E1340,08457700
0x000E1445,08007701
0x000E1940,083d20ba
0x000E1B03,08431045
0x000E1D25,08008716
0x000E1DA0,0800dc1a
0x000E2064,08009a88
0x000E22C6,084632c3
0x000E2490,08108811
0x000E2586,08008333
0x000E25C6,08122322
0x000E27F0,08100187
0x000E29E5,08504418
0x000E2B0D,0800bf17
0x000E2B18,080710b7
0x000E2B23,0852407f
0x000E2B44,0803324c
0x000E2B61,08009610
0x000E2B64,08001208
0x000E2D6D,08444cdc
0x000E2DF3,08000f00
0x000E2F39,08255434
0x000E2F4C,08532553
0x000E3B80,08008989
0x000E3BA2,0800856d
0x000E3D01,080200ba
0x000E3D9A,0800c50a
0x000E3DB4,0800cb9b
0x000E3E90,08039045
0x000E3F2A,0801d0bb
0x000E3F56,0800a907
0x000E4080,0808f800
0x000E421E,08530700
0x000E42D8,08445444
0x000E44D1,0846d836
0x000E44DB,085100cb
0x000E454D,0811133a
0x000E45A0,08000710
0x000E45DA,081c001b
0x000E4996,08100000
0x000E4997,08081000
0x000E4AE4,08000700
0x000E4B6D,0807005d
0x000E4CA9,0842f701
0x000E4F25,08120712
0x000E4F75,08121512
0x000E520E,08005410
0x000E5226,08000300
0x000E59F6,08325553
0x000E5A8C,08344686
0x000E5BDF,0801a814
0x000E5F46,08390016
0x000E609A,08441131
0x000E6497,081442ae
0x000E64A7,0831a002
0x000E64BE,08170513
0x000E66DA,081e01c8
0x000E6D45,0800f0bc
0x000E6D85,083f06e4
0x000E6E2F,08005803
0x000E7024,08437700
0x000E71BA,0800d949
0x000E72C5,08010500
0x000E7366,080b000a
0x000E75A7,08100700
0x000E797D,081200e5
0x000E7ACA,08005410
0x000E7AE2,08000300
0x000E82B2,08325553
0x000E8348,08344686
0x000E849B,0801a814
0x000E8802,08390016
0x000E8956,08441131
0x000E8D53,081442ae
0x000E8D63,0831a002
0x000E8D7A,08170513
0x000E8F96,081e01c8
0x000E913D,08312c04
0x000E9626,08003801
0x000E96E1,0800bccc
0x000E9B38,08252212
0x000E9B7E,08216f0a
0x000E9E43,0800d949
0x000EA12D,08010500
0x000EA1B0,081e0007
0x000EA40F,08100700
0x000EA7F4,0800c504
0x000EA859,0800fa00
0x000EA85C,08040108
0x000EA883,08050003
0x000EA9D2,08005410
0x000EA9EA,08000300
0x000EB1BA,08325553
0x000EB250,08344686
0x000EB3A3,0801a814
0x000EB70A,08390016
0x000EB85E,08441131
0x000EBC5B,081442ae
0x000EBC6B,0831a002
0x000EBC82,08170513
0x000EBE9E,081e01c8
0x000EC509,0800f0bc
0x000EC549,083f06e4
0x000EC5F3,08005803
0x000EC7E8,08437700
0x000EC97E,0800d949
0x000ECB79,08010500
0x000ECC1A,080b000a
0x000ECE5F,08100700
0x000ED24C,0800e504
0x000ED3A6,08005410
0x000ED3BE,08000300
0x000EDB8E,08325553
0x000EDC24,08344686
0x000EDD77,0801a814
0x000EE0DE,08390016
0x000EE232,08441131
0x000EE62F,081442ae
0x000EE63F,0831a002
